Id_recorrido,estacion_origen,estacion_destino,duracion_recorrido,latitud_origen,longitud_origen,latitud_destino,longitud_destino,distancia_de_viaje
17206427BAEcobici,151  -  AIME PAINE,151  -  AIME PAINE,1392,-34.612,-58.3615,-34.612,-58.3615,0.0
17357272BAEcobici,378  -  AGRONOMIA,348  -  VILLA DEL PARQUE,792,-34.5983,-58.4819,-34.6007,-58.494,1.1392016528488424
17101834BAEcobici,017  -  PLAZA ALMAGRO,025  -  PLAZA GUEMES,1901,-34.6064,-58.4185,-34.5898,-58.4166,1.8540102022360043
17285469BAEcobici,005  -  PLAZA ITALIA,009  -  PARQUE LAS HERAS,1310,-34.5808,-58.4204,-34.5855,-58.4077,1.2747078027548229
17109166BAEcobici,008  -  CONGRESO,151  -  AIME PAINE,1370,-34.6101,-58.3891,-34.612,-58.3615,2.5346731435021974
17146219BAEcobici,264  -  PLAZA MARCOS SASTRE,255  -  BARRANCAS DE BELGRANO,1119,-34.5711,-58.4809,-34.5599,-58.4482,3.2428964923595767
17290621BAEcobici,064  -  RIOBAMBA,070  -  ARAOZ,3946,-34.594,-58.3945,-34.5927,-58.4258,2.86871846260397
17326786BAEcobici,006  -  PARQUE LEZAMA,172  -  BRASIL,1471,-34.6282,-58.3694,-34.6254,-58.3711,0.3480395101584403
17222018BAEcobici,056  -  PLAZA PALERMO VIEJO,130  -  RETIRO II,2155,-34.5887,-58.4262,-34.5927,-58.375,4.707845994229577
17201490BAEcobici,399  -  GARCIA DEL RIO,259  -  PLAZA CASTELLI,1566,-34.55024,-58.4771,-34.5679,-58.4642,2.291636451115422
17306545BAEcobici,261  -  QUINTEROS LIDORO,288  -  SECRETARIA DE DEPORTES,359,-34.5523,-58.4509,-34.5472,-58.4564,0.7584992657871369
17287867BAEcobici,071  -  CERRITO,132  -  CORRIENTES,3783,-34.6026,-58.3838,-34.6031,-58.3725,1.0357308503624962
17291280BAEcobici,255  -  BARRANCAS DE BELGRANO,025  -  PLAZA GUEMES,1855,-34.5599,-58.4482,-34.5898,-58.4166,4.407300999195161
17237332BAEcobici,013  -  ONCE,087  -  GUAYAQUIL,1007,-34.6101,-58.4066,-34.6198,-58.4313,2.5045031713394112
17250537BAEcobici,188  -  ARANGUREN,167  -  HIPOLITO YRIGOYEN,309,-34.6104,-58.4328,-34.615,-58.4273,0.7176142221563504
17317434BAEcobici,132  -  CORRIENTES,147  -  CONSTITUCION,815,-34.6031,-58.3725,-34.6261,-58.3793,2.6321017203957533
17273106BAEcobici,008  -  CONGRESO,147  -  CONSTITUCION,1176,-34.6101,-58.3891,-34.6261,-58.3793,1.9923570158072386
17105729BAEcobici,050  -  HOSPITAL RIVADAVIA,334  -  CENTRO DE EXPOSICIONES,797,-34.5836,-58.4012,-34.5841,-58.3907,0.9628435344954261
17237038BAEcobici,071  -  CERRITO,328  -  SARMIENTO II,640,-34.6026,-58.3838,-34.6058,-58.3958,1.1544895017756318
17345246BAEcobici,268  -  PLAZA ARISTOBULO DEL VALLE,268  -  PLAZA ARISTOBULO DEL VALLE,65,-34.6064,-58.4932,-34.6064,-58.4932,0.0
17285547BAEcobici,290  -  CLUB EXCURSIONISTAS,082  -  HOSPITAL ITALIANO,3318,-34.5581,-58.4433,-34.6074,-58.4262,5.701053646640718
17338793BAEcobici,194  -  PERON Y ACUNA DE FIGUEROA,190  -  JUNCAL,718,-34.606,-58.4227,-34.5852,-58.411,2.54876653743401
17129430BAEcobici,130  -  RETIRO II,007  -  OBELISCO,622,-34.5927,-58.375,-34.6058,-58.3807,1.547264957963808
17164793BAEcobici,118  -  MEXICO,161  -  HUMAHUACA,889,-34.6168,-58.4027,-34.6021,-58.4195,2.2440424761341493
17311494BAEcobici,041  -  PARQUE PATRICIOS II,041  -  PARQUE PATRICIOS II,561,-34.6374,-58.4057,-34.6374,-58.4057,0.0
17100996BAEcobici,278  -  DONATO ALVAREZ,213  -  HOSPITAL ALVEAR,575,-34.6021,-58.4655,-34.5974,-58.4753,1.038126149078396
17197975BAEcobici,189  -  POSADAS,172  -  BRASIL,1452,-34.5885,-58.3855,-34.6254,-58.3711,4.309551524011194
17262050BAEcobici,086  -  SAAVEDRA,075  -  PLAZA PRIMERO DE MAYO,364,-34.6213,-58.4018,-34.6123,-58.3989,1.0353431170041876
17159960BAEcobici,256  -  PLAZA NORUEGA,106  -  MOSCONI Y CONSTITUYENTES,919,-34.5622,-58.4594,-34.5809,-58.4936,3.758859679411125
17245433BAEcobici,124  -  UGARTECHE,100  -  PLAZA GURRUCHAGA,1017,-34.5807,-58.4125,-34.5931,-58.4351,2.4862359331491923
17330437BAEcobici,200  -  AUSTRIA Y FRENCH,190  -  JUNCAL,1461,-34.5883,-58.4043,-34.5852,-58.411,0.7035667708549159
17131332BAEcobici,146  -  HOSPITAL FRANCES,041  -  PARQUE PATRICIOS II,1788,-34.6222,-58.4077,-34.6374,-58.4057,1.7000401335674122
17261908BAEcobici,285  -  ESPINOSA,278  -  DONATO ALVAREZ,979,-34.604,-58.4572,-34.6021,-58.4655,0.7884906735823155
17332770BAEcobici,189  -  POSADAS,244  -  UADE,1420,-34.5885,-58.3855,-34.6171,-58.3815,3.2011783895949604
17131718BAEcobici,314  -  ALLENDE,353  -  PLAZA VELEZ SARSFIELD,1104,-34.6147,-58.5116,-34.6295,-58.4837,3.0374206022680363
17357554BAEcobici,158  -  VILLARROEL,390  -  DE LOS OMBUES,1614,-34.5925,-58.4452,-34.56,-58.428,3.942031922779617
17115258BAEcobici,008  -  CONGRESO,112  -  9 DE JULIO,353,-34.6101,-58.3891,-34.6121,-58.3805,0.8178570910046643
17157577BAEcobici,349  -  PLAZA SAENZ PENA,349  -  PLAZA SAENZ PENA,6184,-34.6096,-58.4674,-34.6096,-58.4674,0.0
17230696BAEcobici,109  -  ESTACION PUEYRREDON,192  -  HOSPITAL SIRIO,397,-34.5811,-58.5015,-34.5904,-58.5071,1.1542085210208366
17147705BAEcobici,145  -  RAVIGNANI,104  -  FEDERICO LACROZE,987,-34.5803,-58.4378,-34.5876,-58.4551,1.779651601198743
17134040BAEcobici,041  -  PARQUE PATRICIOS II,021  -  PARQUE PATRICIOS,1554,-34.6374,-58.4057,-34.6403,-58.4065,0.33066664945733965
17129594BAEcobici,207  -  PLAZA ARENALES,365  -  VENANCIO FLORES,1445,-34.6001,-58.5117,-34.6294,-58.472,4.8799193818161575
17196091BAEcobici,345  -  PLAZA MAFALDA,233  -  MONROE,971,-34.5809,-58.4446,-34.5641,-58.4698,2.9687138658810714
17316283BAEcobici,152  -  JULIETA LANTERI,128  -  PARQUE DEL BAJO,511,-34.6181,-58.36,-34.6052,-58.368,1.6104513523797312
17171163BAEcobici,075  -  PLAZA PRIMERO DE MAYO,171  -  PASTEUR,352,-34.6123,-58.3989,-34.603,-58.3996,1.036095328656501
17286129BAEcobici,160  -  GODOY CRUZ Y LIBERTADOR,292  -  PLAZA BOLIVIA,691,-34.5728,-58.4207,-34.5635,-58.4367,1.7932287404781535
17163284BAEcobici,183  -  VIRREY CEVALLOS,008  -  CONGRESO,345,-34.6156,-58.3897,-34.6101,-58.3891,0.6140320754225145
17120103BAEcobici,003  -  ADUANA,079  -  AZUCENA VILLAFLOR,157,-34.6112,-58.3696,-34.612,-58.3639,0.5291706038888286
17116151BAEcobici,366  -  VILLA OLIMPICA,367  -  EVA PERON,1815,-34.6774,-58.4542,-34.6473,-58.47,3.6456005488515992
17362548BAEcobici,290  -  CLUB EXCURSIONISTAS,264  -  PLAZA MARCOS SASTRE,1351,-34.5581,-58.4433,-34.5711,-58.4809,3.734087813766299
17201153BAEcobici,136  -  ACEVEDO,029  -  PARQUE CENTENARIO,439,-34.5998,-58.4428,-34.608,-58.4333,1.2599099568138519
17182639BAEcobici,289  -  MONTANESES,250  -  FLENI,188,-34.5514,-58.4541,-34.5556,-58.4505,0.5716643823445599
17267592BAEcobici,146  -  HOSPITAL FRANCES,161  -  HUMAHUACA,944,-34.6222,-58.4077,-34.6021,-58.4195,2.4822257927554645
17127632BAEcobici,261  -  QUINTEROS LIDORO,261  -  QUINTEROS LIDORO,781,-34.5523,-58.4509,-34.5523,-58.4509,0.0
17373600BAEcobici,085  -  AGUERO,120  -  HOSPITAL RAMOS MEJIA,1101,-34.5945,-58.4089,-34.6175,-58.4092,2.557630692620511
17278808BAEcobici,107  -  HOSPITAL GARRAHAN,107  -  HOSPITAL GARRAHAN,3251,-34.6303,-58.3963,-34.6303,-58.3963,0.0
17356212BAEcobici,075  -  PLAZA PRIMERO DE MAYO,030  -  PENA,1056,-34.6123,-58.3989,-34.5906,-58.3974,2.416832517698557
17291012BAEcobici,395  -  AGRONOMIA II,224  -  BAIGORRIA,1314,-34.5891,-58.48472,-34.6106,-58.5029,2.9127778548493204
17237442BAEcobici,162  -  LARREA Y BARTOLOME MITRE,188  -  ARANGUREN,1223,-34.609,-58.4019,-34.6104,-58.4328,2.8321845795103027
17140641BAEcobici,071  -  CERRITO,071  -  CERRITO,2194,-34.6026,-58.3838,-34.6026,-58.3838,0.0
17213159BAEcobici,109  -  ESTACION PUEYRREDON,263  -  PLAZA ECHEVERRIA,4002,-34.5811,-58.5015,-34.5717,-58.4897,1.5032145674397843
17147872BAEcobici,129  -  VELASCO,205  -  SAN MARTIN,670,-34.6002,-58.4349,-34.6057,-58.4532,1.7830749311500145
17196829BAEcobici,161  -  HUMAHUACA,074  -  INSTITUTO LELOIR,464,-34.6021,-58.4195,-34.6046,-58.4348,1.4276566833533924
17250263BAEcobici,065  -  JULIAN ALVAREZ,054  -  ACUNA DE FIGUEROA,483,-34.5873,-58.416,-34.5982,-58.4219,1.3269042714488997
17291924BAEcobici,008  -  CONGRESO,186  -  MANZANA 66,611,-34.6101,-58.3891,-34.6135,-58.4061,1.6010421158251502
17200875BAEcobici,302  -  ESTACION VILLA LURO,397  -  PARQUE SANTOJANNI,726,-34.637,-58.5014,-34.6484,-58.5136,1.6889310087265041
17332901BAEcobici,237  -  MADERO OFFICE,035  -  INGENIERO BUTTY,199,-34.5991,-58.3645,-34.5962,-58.3718,0.7419199171306174
17310532BAEcobici,315  -  BEIRO Y SAN MARTIN,216  -  EMILIO LAMARCA,1139,-34.5976,-58.4985,-34.6133,-58.4933,1.8094685919900335
17169901BAEcobici,181  -  BILLINGHURST Y MANSILLA,025  -  PLAZA GUEMES,147,-34.5926,-58.412,-34.5898,-58.4166,0.5236805270249092
17222440BAEcobici,178  -  JOSE MARMOL,188  -  ARANGUREN,524,-34.6234,-58.4249,-34.6104,-58.4328,1.6162284970945537
17276495BAEcobici,390  -  DE LOS OMBUES,258  -  PLAZA J.J. PASO,1738,-34.56,-58.428,-34.5691,-58.4538,2.570026299337195
17163811BAEcobici,027  -  MONTEVIDEO,012  -  PLAZA VICENTE LOPEZ,328,-34.5994,-58.3897,-34.5928,-58.3888,0.7384956439776067
17305136BAEcobici,167  -  HIPOLITO YRIGOYEN,129  -  VELASCO,669,-34.615,-58.4273,-34.6002,-58.4349,1.7866375278189475
17317321BAEcobici,008  -  CONGRESO,027  -  MONTEVIDEO,398,-34.6101,-58.3891,-34.5994,-58.3897,1.1910523063793113
17350719BAEcobici,192  -  HOSPITAL SIRIO,106  -  MOSCONI Y CONSTITUYENTES,662,-34.5904,-58.5071,-34.5809,-58.4936,1.6257929871881203
17205530BAEcobici,206  -  GALICIA,082  -  HOSPITAL ITALIANO,2026,-34.6158,-58.4708,-34.6074,-58.4262,4.187113953425397
17218757BAEcobici,137  -  AZOPARDO Y CHILE,237  -  MADERO OFFICE,946,-34.6157,-58.3676,-34.5991,-58.3645,1.8675125149088267
17150440BAEcobici,023  -  SUIPACHA,033  -  FACULTAD DE MEDICINA,728,-34.6001,-58.3797,-34.5972,-58.3988,1.7777155487526861
17350261BAEcobici,238  -  PLAZA LAS TOSCANERAS,265  -  PLAZA EXODO JUJENO,2210,-34.639,-58.5043,-34.5826,-58.481,6.62399038514296
17357788BAEcobici,018  -  INDEPENDENCIA,164  -  FACULTAD DE INGENIERIA,498,-34.6176,-58.3803,-34.6173,-58.3669,1.2266789980573423
17258423BAEcobici,066  -  BILLINGHURST,059  -  CORONEL DIAZ,286,-34.5947,-58.4139,-34.5902,-58.4116,0.5428648551464805
17326445BAEcobici,349  -  PLAZA SAENZ PENA,223  -  GAINZA,777,-34.6096,-58.4674,-34.6168,-58.4467,2.0565729330553437
17275012BAEcobici,152  -  JULIETA LANTERI,179  -  CASA SAN,1019,-34.6181,-58.36,-34.6385,-58.3643,2.302243694305878
17168137BAEcobici,023  -  SUIPACHA,193  -  ARENALES Y AGUERO,961,-34.6001,-58.3797,-34.5909,-58.4061,2.624103299159957
17317662BAEcobici,250  -  FLENI,381  -  MATIENZO Y ARCE,1279,-34.5556,-58.4505,-34.5688,-58.4343,2.086850468348335
17220794BAEcobici,328  -  SARMIENTO II,089  -  CABELLO,816,-34.6058,-58.3958,-34.5825,-58.4054,2.735806772804462
17193045BAEcobici,035  -  INGENIERO BUTTY,044  -  ECOPARQUE,1339,-34.5962,-58.3718,-34.5758,-58.4143,4.5036052084790335
17106638BAEcobici,124  -  UGARTECHE,344  -  UNIVERSIDAD DI TELLA,1243,-34.5807,-58.4125,-34.5481,-58.4476,4.844613826605367
17100324BAEcobici,216  -  EMILIO LAMARCA,348  -  VILLA DEL PARQUE,619,-34.6133,-58.4933,-34.6007,-58.494,1.4025200182867352
17241765BAEcobici,254  -  PLAZA RAFAEL HERNANDEZ,248  -  HUSARES,478,-34.5625,-58.4552,-34.5524,-58.443,1.5841291490648763
17202231BAEcobici,397  -  PARQUE SANTOJANNI,201  -  PLAZA EJERCITO DE LOS ANDES,838,-34.6484,-58.5136,-34.6391,-58.5101,1.0825457641356946
17294189BAEcobici,220  -  PLAZA FELIX LIMA,220  -  PLAZA FELIX LIMA,1257,-34.5418,-58.4704,-34.5418,-58.4704,0.0
17298965BAEcobici,102  -  ROSETI,161  -  HUMAHUACA,1452,-34.5864,-58.446,-34.6021,-58.4195,2.9885750236729347
17324892BAEcobici,200  -  AUSTRIA Y FRENCH,025  -  PLAZA GUEMES,833,-34.5883,-58.4043,-34.5898,-58.4166,1.1382368782073757
17133985BAEcobici,089  -  CABELLO,242  -  PLAZOLETA RAFAEL DEL RIEGO,1871,-34.5825,-58.4054,-34.5674,-58.4464,4.1122047250720515
17371658BAEcobici,378  -  AGRONOMIA,281  -  VILLA URQUIZA,1427,-34.5983,-58.4819,-34.5736,-58.4873,2.790647407493282
17350002BAEcobici,232  -  SUCRE Y MARTINEZ,100  -  PLAZA GURRUCHAGA,1741,-34.5705,-58.4662,-34.5931,-58.4351,3.797569098042341
17228926BAEcobici,008  -  CONGRESO,178  -  JOSE MARMOL,1132,-34.6101,-58.3891,-34.6234,-58.4249,3.5943995714334926
17366674BAEcobici,155  -  PARQUE JOSE EVARISTO URIBURU,259  -  PLAZA CASTELLI,2958,-34.6381,-58.4112,-34.5679,-58.4642,9.190346192530683
17281751BAEcobici,014  -  PACIFICO,391  -  PLAZA REPUBLICA DE ECUADOR,1802,-34.5782,-58.4266,-34.56553,-58.41986,1.5380689400465992
17240244BAEcobici,050  -  HOSPITAL RIVADAVIA,085  -  AGUERO,870,-34.5836,-58.4012,-34.5945,-58.4089,1.4020826529123271
17144264BAEcobici,014  -  PACIFICO,137  -  AZOPARDO Y CHILE,2878,-34.5782,-58.4266,-34.6157,-58.3676,6.822863631989674
17269045BAEcobici,032  -  CATEDRAL,164  -  FACULTAD DE INGENIERIA,581,-34.6072,-58.3735,-34.6173,-58.3669,1.2751858353747914
17278187BAEcobici,259  -  PLAZA CASTELLI,292  -  PLAZA BOLIVIA,3550,-34.5679,-58.4642,-34.5635,-58.4367,2.565165837545687
17241960BAEcobici,327  -  PLAZA RICCHERI,207  -  PLAZA ARENALES,663,-34.6107,-58.5191,-34.6001,-58.5117,1.3593915343132212
17106115BAEcobici,361  -  PLAZA DON SEGUNDO SOMBRA,147  -  CONSTITUCION,2023,-34.6419,-58.4507,-34.6261,-58.3793,6.764593133692293
17143184BAEcobici,303  -  HUAURA,275  -  PLAZA 24 DE SEPTIEMBRE,495,-34.5973,-58.4531,-34.6071,-58.4485,1.1682151483995928
17119176BAEcobici,006  -  PARQUE LEZAMA,041  -  PARQUE PATRICIOS II,1113,-34.6282,-58.3694,-34.6374,-58.4057,3.4751574274148744
17151872BAEcobici,301  -  ARREGUI Y TERRADA,274  -  GAVILAN,1521,-34.6049,-58.4848,-34.615,-58.4666,2.008874255001352
17374363BAEcobici,281  -  VILLA URQUIZA,175  -  PLAZA MACKENNA,1907,-34.5736,-58.4873,-34.5436,-58.4771,3.4641510422492874
17304589BAEcobici,200  -  AUSTRIA Y FRENCH,160  -  GODOY CRUZ Y LIBERTADOR,1488,-34.5883,-58.4043,-34.5728,-58.4207,2.2857796732519198
17160033BAEcobici,113  -  GUATEMALA,129  -  VELASCO,1032,-34.5857,-58.4251,-34.6002,-58.4349,1.8450762921356965
17357863BAEcobici,288  -  SECRETARIA DE DEPORTES,396  -  PLAZA ALBERTI,1382,-34.5472,-58.4564,-34.55571,-58.45789,0.9560571499818752
17337556BAEcobici,200  -  AUSTRIA Y FRENCH,023  -  SUIPACHA,943,-34.5883,-58.4043,-34.6001,-58.3797,2.6061527222883956
17173438BAEcobici,161  -  HUMAHUACA,190  -  JUNCAL,1751,-34.6021,-58.4195,-34.5852,-58.411,2.0338969276477394
17288274BAEcobici,029  -  PARQUE CENTENARIO,222  -  SIMON BOLIVAR,2287,-34.608,-58.4333,-34.6334,-58.4493,3.181277351435888
17206292BAEcobici,161  -  HUMAHUACA,056  -  PLAZA PALERMO VIEJO,772,-34.6021,-58.4195,-34.5887,-58.4262,1.6112860233216861
17255372BAEcobici,130  -  RETIRO II,393  -  BARRIO 31,585,-34.5927,-58.375,-34.58309,-58.37782,1.0993228191379913
17364103BAEcobici,378  -  AGRONOMIA,279  -  PLAZA MONTE CASTRO,830,-34.5983,-58.4819,-34.6181,-58.4985,2.674948205895234
17102368BAEcobici,093  -  CARLOS CALVO,147  -  CONSTITUCION,521,-34.6207,-58.3944,-34.6261,-58.3793,1.506524673494604
17250885BAEcobici,335  -  GENERAL URQUIZA,285  -  ESPINOSA,2285,-34.5713,-58.4119,-34.604,-58.4572,5.515205668879994
17293136BAEcobici,349  -  PLAZA SAENZ PENA,158  -  VILLARROEL,1113,-34.6096,-58.4674,-34.5925,-58.4452,2.7828227305105666
17146736BAEcobici,161  -  HUMAHUACA,066  -  BILLINGHURST,658,-34.6021,-58.4195,-34.5947,-58.4139,0.9694316272150759
17124279BAEcobici,146  -  HOSPITAL FRANCES,059  -  CORONEL DIAZ,1574,-34.6222,-58.4077,-34.5902,-58.4116,3.5760953102246056
17373487BAEcobici,014  -  PACIFICO,160  -  GODOY CRUZ Y LIBERTADOR,916,-34.5782,-58.4266,-34.5728,-58.4207,0.8076728992258282
17300213BAEcobici,303  -  HUAURA,094  -  GUZMAN,309,-34.5973,-58.4531,-34.5917,-58.4497,0.6961331322811417
17161558BAEcobici,161  -  HUMAHUACA,129  -  VELASCO,2353,-34.6021,-58.4195,-34.6002,-58.4349,1.4252662478019813
17269050BAEcobici,242  -  PLAZOLETA RAFAEL DEL RIEGO,260  -  SAN MIGUEL DE GARICOITS,2296,-34.5674,-58.4464,-34.5772,-58.4576,1.4963424471394366
17161793BAEcobici,003  -  ADUANA,151  -  AIME PAINE,201,-34.6112,-58.3696,-34.612,-58.3615,0.746596434461686
17205873BAEcobici,057  -  BELGRANO,091  -  PASCO,1405,-34.6134,-58.3707,-34.6174,-58.3976,2.501521687032087
17362636BAEcobici,165  -  PLAZA MONSENOR MIGUEL DE ANDREA,163  -  ONCE II,421,-34.597,-58.4076,-34.6088,-58.4061,1.319262969126038
17365315BAEcobici,063  -  RECONQUISTA,075  -  PLAZA PRIMERO DE MAYO,1053,-34.5985,-58.3728,-34.6123,-58.3989,2.839144612101146
17181746BAEcobici,161  -  HUMAHUACA,085  -  AGUERO,622,-34.6021,-58.4195,-34.5945,-58.4089,1.28666044494677
17139952BAEcobici,010  -  MADERO UCA,273  -  PLAZOLETA COLOMBIA,3224,-34.617,-58.3658,-34.6377,-58.3737,2.4125667216625457
17138365BAEcobici,145  -  RAVIGNANI,049  -  33 ORIENTALES,3976,-34.5803,-58.4378,-34.6288,-58.4223,5.576416551461839
17306440BAEcobici,167  -  HIPOLITO YRIGOYEN,188  -  ARANGUREN,277,-34.615,-58.4273,-34.6104,-58.4328,0.7176142221563504
17124060BAEcobici,189  -  POSADAS,130  -  RETIRO II,462,-34.5885,-58.3855,-34.5927,-58.375,1.0686126283720514
17154652BAEcobici,085  -  AGUERO,001  -  FACULTAD DE DERECHO,1021,-34.5945,-58.4089,-34.5842,-58.3905,2.0368450089847623
17194293BAEcobici,137  -  AZOPARDO Y CHILE,172  -  BRASIL,431,-34.6157,-58.3676,-34.6254,-58.3711,1.125136195071551
17233514BAEcobici,352  -  SAN JOSE DE FLORES,215  -  HOSPITAL ALVAREZ,717,-34.6289,-58.4627,-34.6231,-58.4684,0.8294271566726897
17264250BAEcobici,003  -  ADUANA,114  -  DELLA PAOLERA,548,-34.6112,-58.3696,-34.5949,-58.3724,1.830505016640508
17270029BAEcobici,083  -  PARANA,174  -  MINISTERIO DE EDUCACION,311,-34.6031,-58.3893,-34.5972,-58.3918,0.6948098780987542
17210768BAEcobici,005  -  PLAZA ITALIA,334  -  CENTRO DE EXPOSICIONES,3369,-34.5808,-58.4204,-34.5841,-58.3907,2.743622312155468
17149627BAEcobici,158  -  VILLARROEL,261  -  QUINTEROS LIDORO,1385,-34.5925,-58.4452,-34.5523,-58.4509,4.500398598095999
17264872BAEcobici,292  -  PLAZA BOLIVIA,396  -  PLAZA ALBERTI,811,-34.5635,-58.4367,-34.55571,-58.45789,2.124994036754955
17208580BAEcobici,274  -  GAVILAN,352  -  SAN JOSE DE FLORES,751,-34.615,-58.4666,-34.6289,-58.4627,1.5862732462506226
17362240BAEcobici,394  -  AV. LA PLATA,199  -  ESTADOS UNIDOS Y BOEDO,924,-34.64408,-58.42212,-34.6224,-58.4158,2.4790829579429037
17166965BAEcobici,032  -  CATEDRAL,150  -  RODRIGO BUENO,673,-34.6072,-58.3735,-34.6192,-58.3556,2.1127793818846916
17180940BAEcobici,136  -  ACEVEDO,349  -  PLAZA SAENZ PENA,867,-34.5998,-58.4428,-34.6096,-58.4674,2.501322034056637
17371101BAEcobici,089  -  CABELLO,001  -  FACULTAD DE DERECHO,1798,-34.5825,-58.4054,-34.5842,-58.3905,1.377085092830986
17356616BAEcobici,144  -  PUEYRREDON,018  -  INDEPENDENCIA,2482,-34.6021,-58.4061,-34.6176,-58.3803,2.923284184997117
17146918BAEcobici,001  -  FACULTAD DE DERECHO,256  -  PLAZA NORUEGA,2750,-34.5842,-58.3905,-34.5622,-58.4594,6.766066330430576
17166410BAEcobici,022  -  ARENALES,063  -  RECONQUISTA,502,-34.5943,-58.3828,-34.5985,-58.3728,1.027583244117665
17103457BAEcobici,014  -  PACIFICO,290  -  CLUB EXCURSIONISTAS,942,-34.5782,-58.4266,-34.5581,-58.4433,2.7080423072498756
17284408BAEcobici,379  -  PARQUE SARMIENTO II,305  -  PLAZA MARTIN RODRIGUEZ,1687,-34.5645,-58.5029,-34.591,-58.5003,2.956264537639578
17360782BAEcobici,245  -  COSTANERA NORTE,038  -  PLAZA LIBERTAD,4533,-34.5645,-58.4022,-34.5971,-58.3827,4.040706129255041
17128566BAEcobici,289  -  MONTANESES,344  -  UNIVERSIDAD DI TELLA,342,-34.5514,-58.4541,-34.5481,-58.4476,0.6993026077687404
17300329BAEcobici,243  -  PLAZOLETA CELEDONIO FLORES,250  -  FLENI,1666,-34.5817,-58.4516,-34.5556,-58.4505,2.9039347763295504
17249379BAEcobici,302  -  ESTACION VILLA LURO,369  -  PLAZA LARRAZABAL,427,-34.637,-58.5014,-34.6428,-58.5126,1.210700989629032
17098862BAEcobici,129  -  VELASCO,384  -  PLAZA BENITO NAZAR,877,-34.6002,-58.4349,-34.6048,-58.4463,1.1620244864958176
17279058BAEcobici,390  -  DE LOS OMBUES,070  -  ARAOZ,3702,-34.56,-58.428,-34.5927,-58.4258,3.641648661022647
17159393BAEcobici,200  -  AUSTRIA Y FRENCH,391  -  PLAZA REPUBLICA DE ECUADOR,1423,-34.5883,-58.4043,-34.56553,-58.41986,2.9051661343874042
17144151BAEcobici,106  -  MOSCONI Y CONSTITUYENTES,345  -  PLAZA MAFALDA,1872,-34.5809,-58.4936,-34.5809,-58.4446,4.485931909089646
17118614BAEcobici,183  -  VIRREY CEVALLOS,091  -  PASCO,410,-34.6156,-58.3897,-34.6174,-58.3976,0.7501275145295606
17303383BAEcobici,118  -  MEXICO,183  -  VIRREY CEVALLOS,290,-34.6168,-58.4027,-34.6156,-58.3897,1.1970993168688613
17201177BAEcobici,093  -  CARLOS CALVO,082  -  HOSPITAL ITALIANO,1736,-34.6207,-58.3944,-34.6074,-58.4262,3.2643378810107917
17337839BAEcobici,105  -  PARQUE SAAVEDRA,264  -  PLAZA MARCOS SASTRE,794,-34.5521,-58.4805,-34.5711,-58.4809,2.113021098840135
17190323BAEcobici,205  -  SAN MARTIN,136  -  ACEVEDO,421,-34.6057,-58.4532,-34.5998,-58.4428,1.1560493865973622
17226512BAEcobici,277  -  COGHLAN,281  -  VILLA URQUIZA,557,-34.5658,-58.4755,-34.5736,-58.4873,1.3854877519725963
17099933BAEcobici,206  -  GALICIA,352  -  SAN JOSE DE FLORES,553,-34.6158,-58.4708,-34.6289,-58.4627,1.6343776452659158
17259819BAEcobici,032  -  CATEDRAL,128  -  PARQUE DEL BAJO,271,-34.6072,-58.3735,-34.6052,-58.368,0.5503074176766066
17200437BAEcobici,130  -  RETIRO II,163  -  ONCE II,1345,-34.5927,-58.375,-34.6088,-58.4061,3.3626762405813873
17230185BAEcobici,381  -  MATIENZO Y ARCE,345  -  PLAZA MAFALDA,763,-34.5688,-58.4343,-34.5809,-58.4446,1.6430350420167914
17305614BAEcobici,003  -  ADUANA,151  -  AIME PAINE,254,-34.6112,-58.3696,-34.612,-58.3615,0.746596434461686
17307233BAEcobici,001  -  FACULTAD DE DERECHO,103  -  MALBA,343,-34.5842,-58.3905,-34.5771,-58.403,1.390279263153154
17336884BAEcobici,033  -  FACULTAD DE MEDICINA,022  -  ARENALES,502,-34.5972,-58.3988,-34.5943,-58.3828,1.4996128970741551
17314534BAEcobici,282  -  TRONADOR,197  -  PLAZA CIUDAD DE UDINE,1585,-34.5841,-58.4663,-34.621,-58.493,4.775691223353089
17204031BAEcobici,032  -  CATEDRAL,063  -  RECONQUISTA,338,-34.6072,-58.3735,-34.5985,-58.3728,0.9695150530518604
17179093BAEcobici,060  -  25 DE MAYO,135  -  MARCELO T. DE ALVEAR,450,-34.6015,-58.3712,-34.5975,-58.3784,0.7950615734146177
17211711BAEcobici,189  -  POSADAS,050  -  HOSPITAL RIVADAVIA,472,-34.5885,-58.3855,-34.5836,-58.4012,1.537051192315479
17264445BAEcobici,292  -  PLAZA BOLIVIA,255  -  BARRANCAS DE BELGRANO,310,-34.5635,-58.4367,-34.5599,-58.4482,1.1265811494459703
17183070BAEcobici,285  -  ESPINOSA,365  -  VENANCIO FLORES,1171,-34.604,-58.4572,-34.6294,-58.472,3.1322875036567797
17115891BAEcobici,038  -  PLAZA LIBERTAD,135  -  MARCELO T. DE ALVEAR,334,-34.5971,-58.3827,-34.5975,-58.3784,0.39609091276538144
17205082BAEcobici,075  -  PLAZA PRIMERO DE MAYO,001  -  FACULTAD DE DERECHO,1541,-34.6123,-58.3989,-34.5842,-58.3905,3.2177824992254442
